MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,4000000.0,power/energy-pkg/,"27,131.55",232.21555042266846,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"27,186.30",231.9848895072937,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"27,155.82",232.37692284584045,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"27,094.60",232.15036344528198,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"27,201.93",232.2770688533783,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"22,574.39",189.91388988494873,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"22,562.10",189.90416526794434,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"22,558.48",189.82913947105408,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"22,633.81",190.28074264526367,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"22,511.36",189.4202380180359,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,446.52",169.4668517112732,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,453.67",169.37950491905212,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,432.01",169.42261934280396,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,478.77",169.64611959457397,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"20,427.18",169.66438627243042,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,329.59",149.62897992134094,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,314.70",149.8021686077118,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,281.95",149.433100938797,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,252.62",149.1261444091797,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,319.79",149.69166445732117,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,761.28",135.2578718662262,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,746.18",135.04263496398926,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,833.20",135.3981294631958,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,781.67",135.07148599624634,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,808.72",135.28324699401855,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"15,567.45",123.82932329177856,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"15,574.02",123.77862095832825,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"15,573.02",123.6688780784607,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"15,573.19",123.62629580497742,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"15,564.99",123.66467547416687,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"14,736.35",116.02873468399048,9.0,Parallel std::sort
