MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,250000.0,power/energy-pkg/,3068.10,7.6556713581085205,188.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,582.67,7.6556713581085205,188.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3047.78,7.623290061950684,192.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,580.13,7.623290061950684,192.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2931.73,7.443652629852295,192.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,563.91,7.443652629852295,192.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3010.51,7.560859203338623,192.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,575.05,7.560859203338623,192.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3298.43,7.981289386749268,192.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,610.30,7.981289386749268,192.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3060.75,7.642505645751953,192.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,580.88,7.642505645751953,192.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2996.63,7.61441969871521,196.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,577.05,7.61441969871521,196.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3155.69,7.768744468688965,196.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,593.74,7.768744468688965,196.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3124.36,7.720066547393799,196.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,589.23,7.720066547393799,196.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3077.42,7.639174699783325,196.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,582.18,7.639174699783325,196.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3402.45,8.118545532226562,196.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,624.03,8.118545532226562,196.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2876.19,7.382138252258301,200.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,558.35,7.382138252258301,200.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3002.21,7.5444324016571045,200.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,573.05,7.5444324016571045,200.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3147.38,7.75737738609314,200.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,592.88,7.75737738609314,200.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2820.59,7.249646902084351,200.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,547.83,7.249646902084351,200.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3050.33,7.6066648960113525,200.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,578.97,7.6066648960113525,200.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3357.34,8.078887224197388,204.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,620.06,8.078887224197388,204.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3435.76,8.180299997329712,204.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,629.79,8.180299997329712,204.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3099.90,7.678309202194214,204.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,585.22,7.678309202194214,204.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3109.45,7.686410903930664,204.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,586.85,7.686410903930664,204.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2836.74,7.289928674697876,204.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,551.08,7.289928674697876,204.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3360.39,8.051045656204224,208.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,618.79,8.051045656204224,208.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3101.66,7.635308742523193,208.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,583.95,7.635308742523193,208.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3167.40,7.7422707080841064,208.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,592.29,7.7422707080841064,208.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3092.84,7.6449480056762695,208.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,583.57,7.6449480056762695,208.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2957.08,7.43259072303772,208.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,565.64,7.43259072303772,208.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3525.31,8.315341234207153,212.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,642.29,8.315341234207153,212.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3120.96,7.690761089324951,212.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,587.16,7.690761089324951,212.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3431.34,8.14406156539917,212.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,626.50,8.14406156539917,212.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2991.30,7.500879526138306,212.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,570.31,7.500879526138306,212.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3407.83,8.077751874923706,212.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,622.29,8.077751874923706,212.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3405.88,8.166550874710083,216.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,626.97,8.166550874710083,216.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3425.93,8.112903356552124,216.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,624.64,8.112903356552124,216.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3343.31,8.001495361328125,216.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,614.49,8.001495361328125,216.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2925.31,7.4078919887542725,216.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,561.21,7.4078919887542725,216.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3188.05,7.769742012023926,216.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,594.30,7.769742012023926,216.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3208.53,7.825104713439941,220.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,598.28,7.825104713439941,220.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3237.71,7.827183485031128,220.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,599.62,7.827183485031128,220.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3420.09,8.107024908065796,220.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,623.33,8.107024908065796,220.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3120.65,7.698292016983032,220.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,586.06,7.698292016983032,220.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3180.92,7.741067886352539,220.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,591.08,7.741067886352539,220.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3514.72,8.246648788452148,224.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,635.18,8.246648788452148,224.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3274.79,7.883603096008301,224.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,603.73,7.883603096008301,224.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3465.17,8.14852786064148,224.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,627.26,8.14852786064148,224.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3609.83,8.354352951049805,224.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,646.03,8.354352951049805,224.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3023.79,7.507191896438599,224.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,571.66,7.507191896438599,224.0,Parallel std::sort
Data Generation,4000000.0,power/energy-pkg/,14446.44,69.64358448982239,,
Data Generation,4000000.0,power/energy-ram/,4378.33,69.64358448982239,,
Idling,,power/energy-pkg/,1245.26,10.04249382019043,,
Idling,,power/energy-ram/,539.25,10.04249382019043,,
Data Generation,4000000.0,power/energy-pkg/,14269.12,69.6568660736084,,
Data Generation,4000000.0,power/energy-ram/,4370.96,69.6568660736084,,
Idling,,power/energy-pkg/,1238.31,10.043239831924438,,
Idling,,power/energy-ram/,537.89,10.043239831924438,,
Data Generation,4000000.0,power/energy-pkg/,14199.39,69.56597781181335,,
Data Generation,4000000.0,power/energy-ram/,4365.94,69.56597781181335,,
Idling,,power/energy-pkg/,1234.51,10.04260778427124,,
Idling,,power/energy-ram/,537.95,10.04260778427124,,
Data Generation,4000000.0,power/energy-pkg/,14149.68,69.53000712394714,,
Data Generation,4000000.0,power/energy-ram/,4358.72,69.53000712394714,,
Idling,,power/energy-pkg/,1234.81,10.042754650115967,,
Idling,,power/energy-ram/,537.67,10.042754650115967,,
Data Generation,4000000.0,power/energy-pkg/,14194.11,69.5886881351471,,
Data Generation,4000000.0,power/energy-ram/,4358.02,69.5886881351471,,
Idling,,power/energy-pkg/,1232.86,10.04215955734253,,
Idling,,power/energy-ram/,536.34,10.04215955734253,,
Sorting,4000000.0,power/energy-pkg/,124537.47,603.4093339443207,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,37885.54,603.4093339443207,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,124571.40,603.2635397911072,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,37872.55,603.2635397911072,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,124576.62,603.1810572147369,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,37853.24,603.1810572147369,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,124643.59,603.3983664512634,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,37868.52,603.3983664512634,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,124580.50,603.3014485836029,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,37883.74,603.3014485836029,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,77591.57,364.61763167381287,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,23084.96,364.61763167381287,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,77667.61,364.69248390197754,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,23114.72,364.69248390197754,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,77560.69,364.4000451564789,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,23073.92,364.4000451564789,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,77293.49,362.95997762680054,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,22986.73,362.95997762680054,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,77560.45,364.24633026123047,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,23065.68,364.24633026123047,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,58035.16,265.01629424095154,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,16900.65,265.01629424095154,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,58189.18,265.36224937438965,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,16912.80,265.36224937438965,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,58154.63,265.12141823768616,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,16902.45,265.12141823768616,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,58100.78,264.90527629852295,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,16866.25,264.90527629852295,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,61177.91,279.9819550514221,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,17798.90,279.9819550514221,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,48552.75,218.28469824790955,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,13989.61,218.28469824790955,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,48663.10,218.42166662216187,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,14010.06,218.42166662216187,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,48901.04,219.54256057739258,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,14079.88,219.54256057739258,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,48922.67,219.71916937828064,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,14065.08,219.71916937828064,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,48646.78,218.6436333656311,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,14022.58,218.6436333656311,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42699.40,188.68279838562012,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,12175.40,188.68279838562012,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42736.79,188.8737552165985,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,12188.40,188.8737552165985,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42739.23,188.88802766799927,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,12182.79,188.88802766799927,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42729.72,188.79524970054626,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,12162.08,188.79524970054626,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42830.74,188.80223393440247,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,12255.69,188.80223393440247,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,38873.02,169.1590654850006,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,11012.15,169.1590654850006,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,38806.74,169.1499466896057,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10968.74,169.1499466896057,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,38814.51,169.15478324890137,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10966.03,169.15478324890137,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,38801.91,169.19125413894653,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10960.23,169.19125413894653,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,38807.58,169.22676277160645,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10966.44,169.22676277160645,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,35882.96,154.77785086631775,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10065.76,154.77785086631775,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,35905.64,154.66886639595032,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10068.03,154.66886639595032,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,35853.99,154.52205729484558,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10052.07,154.52205729484558,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,35931.41,154.67717957496643,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10064.82,154.67717957496643,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,35942.69,154.67733120918274,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10077.20,154.67733120918274,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,33874.09,144.28295850753784,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9422.81,144.28295850753784,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,33840.78,144.09870743751526,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9412.39,144.09870743751526,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,33830.44,144.15017819404602,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9421.39,144.15017819404602,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,33801.38,143.99928784370422,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9416.43,143.99928784370422,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,33868.67,144.26783871650696,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9421.32,144.26783871650696,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,32266.95,136.39649367332458,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8929.25,136.39649367332458,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,32257.99,136.30310797691345,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8930.08,136.30310797691345,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,32250.37,136.20174717903137,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8917.68,136.20174717903137,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,32272.18,136.31486988067627,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8931.87,136.31486988067627,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,32286.88,136.34920358657837,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8920.83,136.34920358657837,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30889.33,129.61365938186646,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8502.16,129.61365938186646,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30931.17,129.65176630020142,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8510.04,129.65176630020142,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30943.83,129.698912858963,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8502.34,129.698912858963,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,31015.47,129.9620976448059,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8517.19,129.9620976448059,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30928.82,129.68902111053467,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8504.63,129.68902111053467,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,29022.24,120.11929774284363,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7902.34,120.11929774284363,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28998.91,120.07684850692749,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7892.68,120.07684850692749,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,29063.24,120.14370393753052,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7917.76,120.14370393753052,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28977.60,120.02492332458496,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7912.45,120.02492332458496,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28971.93,119.90804123878479,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7896.51,119.90804123878479,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,26621.09,108.23424077033997,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7168.75,108.23424077033997,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,26620.25,108.21432089805603,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7166.26,108.21432089805603,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,27313.43,111.45191526412964,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7352.12,111.45191526412964,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,26607.61,108.18398451805115,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7152.41,108.18398451805115,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,26653.81,108.10006022453308,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7149.70,108.10006022453308,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24987.47,102.57345509529114,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6797.42,102.57345509529114,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,25121.24,102.69509243965149,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6810.18,102.69509243965149,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,25030.74,102.6520164012909,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6803.04,102.6520164012909,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,25159.84,102.69542169570923,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6815.40,102.69542169570923,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,25077.48,102.66344094276428,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6814.93,102.66344094276428,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24019.71,98.41018605232239,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6548.16,98.41018605232239,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23982.72,98.4212555885315,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6549.86,98.4212555885315,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24060.01,98.5643630027771,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6544.41,98.5643630027771,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23996.67,98.38848185539246,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6537.98,98.38848185539246,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24056.66,98.39560341835022,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6546.98,98.39560341835022,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22527.21,95.21477007865906,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6335.22,95.21477007865906,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22550.58,95.26561069488525,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6344.09,95.26561069488525,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22542.99,95.20734357833862,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6348.12,95.20734357833862,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22497.54,95.20261120796204,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6346.23,95.20261120796204,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22544.63,95.35263967514038,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6348.62,95.35263967514038,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23004.92,93.11943173408508,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6413.55,93.11943173408508,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23223.24,93.57431077957153,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6452.61,93.57431077957153,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23094.13,93.19628834724426,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6433.35,93.19628834724426,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23137.48,93.20449495315552,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6434.92,93.20449495315552,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23116.76,93.26491522789001,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6438.59,93.26491522789001,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22971.14,91.31211280822754,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6315.08,91.31211280822754,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22942.66,91.21559977531433,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6305.46,91.21559977531433,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22919.06,91.1826639175415,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6312.28,91.1826639175415,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22987.60,91.36899852752686,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6315.81,91.36899852752686,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22967.70,91.39781260490417,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6318.85,91.39781260490417,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22920.53,90.07126450538635,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6237.17,90.07126450538635,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22914.94,89.90808868408203,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6229.69,89.90808868408203,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22931.38,90.02395439147949,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6231.68,90.02395439147949,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23002.32,90.0999128818512,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6242.45,90.0999128818512,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22960.83,90.13470888137817,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6239.65,90.13470888137817,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22904.76,88.92277932167053,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6161.65,88.92277932167053,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23033.13,89.13600850105286,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6179.01,89.13600850105286,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23006.50,89.16409349441528,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6183.27,89.16409349441528,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22948.58,88.82250928878784,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6169.92,88.82250928878784,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22865.06,88.6612823009491,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6142.02,88.6612823009491,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,22696.48,88.19254064559937,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6114.77,88.19254064559937,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23161.74,89.1871509552002,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6198.79,89.1871509552002,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23008.04,88.80865573883057,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,6172.92,88.80865573883057,48.0,Parallel std::sort
